Full Address,LAT_LONG
"69 TIEMANN PLACE New York, NY 10027",0
"106 PRINCE STREET New York, NY 10012",0
"125 EAST 12TH   STREET                    New York, NY 10003",0
"123 WEST 80TH STREET New York, NY 10024",0
"61 EAST 93RD   STREET                     New York, NY 10128",0
"152 WEST 131ST STREET New York, NY 10027",0
"1471 AMSTERDAM AVENUE                     New York, NY 10027",0
"115 WEST 28TH STREET                      New York, NY 10001",0
"72 FORSYTH STREET                         New York, NY 10002",0
"124 EAST 85TH STREET New York, NY 10028",0
"134 EAST 93RD   STREET New York, NY 10128",0
"102 1 AVENUE                              New York, NY 10009",0
"150 EAST 86TH   STREET                    New York, NY 10028",0
"116 WEST 80TH   STREET                    New York, NY 10024",0
"600 WEST 115 STREET New York, NY 10025",0
"17 ORCHARD STREET                         New York, NY 10002",0
"50 EAST 8TH New York, NY 10003",0
"860 LEXINGTON AVENUE                      New York, NY 10065",0
"125 EAST 12TH STREET                      New York, NY 10003",0
"55 EAST 9TH   STREET New York, NY 10003",0
"123 SULLIVAN STREET New York, NY 10012",0
"120 WEST 132ND STREET                     New York, NY 10027",0
"7 EAST 84TH   STREET                      New York, NY 10028",0
"11 WEST 37TH   STREET                     New York, NY 10018",0
"702 WEST END AVE New York, NY 10025",0
"66 WEST 77TH   STREET                     New York, NY 10024",0
"54 WEST 89 STREET                         New York, NY 10024",0
"184 EAST 64TH   STREET                    New York, NY 10065",0
"552 RIVERSIDE DRIVE New York, NY 10027",0
"1634 1 AVENUE New York, NY 10028",0
"520 WEST 27TH   STREET                    New York, NY 10001",0
"83 EAST 7TH   STREET                      New York, NY 10003",0
"118 WEST 79TH STREET New York, NY 10024",0
"545 WEST 110TH STREET New York, NY 10025",0
"8 EAST 68                                 New York, NY 10065",0
"52 HENRY STREET                           New York, NY 10002",0
"136 EAST 76TH STREET New York, NY 10021",0
"148 MADISON STREET                        New York, NY 10002",0
"534 9TH AVENUE New York, NY 10018",0
"1230 PARK AVENUE New York, NY 10128",0
"131 MAC DOUGAL STREET                     New York, NY 10012",0
"1307 MADISON AVENUE                       New York, NY 10128",0
"124 EAST 79TH   STREET                    New York, NY 10075",0
"139 EAST HOUSTON STREET New York, NY 10002",0
"12 MINETTA STREET                         New York, NY 10012",0
"125 WEST 96TH New York, NY 10025",0
"1239 MADISON AVENUE New York, NY 10128",0
"646 PARK AVENUE New York, NY 10065",0
"109 WEST 132 STREET                       New York, NY 10027",0
"134 W 93RD STREET                         New York, NY 10025",0
"109 MERCER STREET                         New York, NY 10012",0
"615 WEST 113 STREET New York, NY 10025",0
"137 RIVERSIDE DRIVE New York, NY 10024",0
"145 EAST 76TH   STREET                    New York, NY 10021",0
"166 EAST 71ST   STREET                    New York, NY 10021",0
"131 WEST 122ND STREET New York, NY 10027",0
"140 EAST 72ND STREET New York, NY 10021",0
"127 EAST 70TH   STREET                    New York, NY 10021",0
"932 AMSTERDAM AVENUE                      New York, NY 10025",0
"110 FULTON STREET                         New York, NY 10038",0
"151 WOOSTER                               New York, NY 10012",0
"1067 PARK AVENUE                          New York, NY 10128",0
"510 EAST 86TH   STREET                    New York, NY 10028",0
"130 EAST 94TH STREET New York, NY 10128",0
"541 EAST 72ND STREET New York, NY 10021",0
"69 GOLD STREET                            New York, NY 10038",0
"525 EAST 80TH STREET                      New York, NY 10075",0
"124 WEST 93 STREET New York, NY 10025",0
"64 WOOSTER STREET New York, NY 10012",0
"893 BROADWAY                              New York, NY 10003",0
"134 EAST 74TH   STREET                    New York, NY 10021",0
"1110 PARK AVENUE                          New York, NY 10128",0
"186 SULLIVAN STREET New York, NY 10012",0
"515 EAST 88TH STREET New York, NY 10128",0
"531 EAST 83RD STREET New York, NY 10028",0
"1241 BROADWAY New York, NY 10001",0
"808 BROADWAY New York, NY 10003",0
"985 PARK AVENUE                           New York, NY 10028",0
"61 WEST 104 STREET New York, NY 10025",0
"54 EAST 11TH STREET New York, NY 10003",0
"8 EAST 68TH STREET New York, NY 10065",0
"186 EAST 2ND   STREET New York, NY 10009",0
"1016 5 AVENUE New York, NY 10028",0
"127 EAST 90TH   STREET                    New York, NY 10128",0
"525 EAST 80TH STREET New York, NY 10075",0
"941 COLUMBUS AVENUE                       New York, NY 10025",0
"519 EAST 78TH   STREET New York, NY 10075",0
"115 EAST 73RD   STREET                    New York, NY 10021",0
"15 WEST 107 STREET New York, NY 10025",0
"133 GREENE STREET New York, NY 10012",0
"149-151 ESSEX STREET                      New York, NY 10002",0
"1043 MADISON AVENUE                       New York, NY 10075",0
"160 WEST 95TH STREET New York, NY 10025",0
"130 SUFFOLK STREET                        New York, NY 10002",0
"134 WEST 93RD   STREET                    New York, NY 10025",0
"110 MANHATTAN AVENUE                      New York, NY 10025",0
"1597 2 AVENUE                             New York, NY 10028",0
"524 EAST 72ND   STREET                    New York, NY 10021",0
"134 WEST 92ND   STREET                    New York, NY 10025",0
"516 EAST 82ND   STREET New York, NY 10028",0
"114 E 13TH STREET New York, NY 10003",0
"12 EAST 8TH   STREET                      New York, NY 10003",0
"166 WEST 123 STREET New York, NY 10027",0
"135 WEST 3RD   STREET                     New York, NY 10012",0
"175 EAST 78TH   STREET New York, NY 10075",0
"126 EAST 16TH STREET New York, NY 10003",0
"152 EAST 78TH STREET                      New York, NY 10075",0
"68 EAST 86TH New York, NY 10028",0
"1060 5 AVENUE New York, NY 10128",0
"148 WEST 77TH   STREET                    New York, NY 10024",0
"1104 LEXINGTON AVENUE                     New York, NY 10075",0
"471 CENTRAL PARK WEST New York, NY 10025",0
"675 WEST END AVENUE New York, NY 10025",0
"125 EAST 75TH STREET New York, NY 10021",0
"782 WEST END AVE New York, NY 10025",0
"102 WEST 80TH STREET New York, NY 10024",0
"50 RIVERSIDE DRIVE New York, NY 10024",0
"163 WEST 80TH   STREET                    New York, NY 10024",0
"595 WEST END AVENUE                       New York, NY 10024",0
"55 EAST 87TH   STREET New York, NY 10128",0
"176 EAST 3RD   STREET                     New York, NY 10009",0
"108 EAST 91ST STREET New York, NY 10128",0
"610 PARK AVENUE                           New York, NY 10065",0
"119 2 AVENUE New York, NY 10003",0
"1438 3 AVENUE New York, NY 10028",0
"684 BROADWAY New York, NY 10012",0
"162 E 91ST ST New York, NY 10128",0
"138 WEST 124 STREET                       New York, NY 10027",0
"643 EAST 11TH ST New York, NY 10009",0
"520 E. 72ND STREET New York, NY 10021",0
"131 WEST 130 STREET New York, NY 10027",0
"801 MADISON AVENUE                        New York, NY 10065",0
"486 8 AVENUE                              New York, NY 10001",0
"75 ALLEN STREET                           New York, NY 10002",0
"77 MERCER STREET                          New York, NY 10012",0
"174 EAST 73RD   STREET                    New York, NY 10021",0
"ONE FIFTH AVENUE New York, NY 10003",0
"150 EAST 86TH   STREET New York, NY 10028",0
"556 WEST 126 STREET                       New York, NY 10027",0
"174 EAST 70TH STREET                      New York, NY 10021",0
"970 PARK AVE New York, NY 10028",0
"1526 1 AVENUE New York, NY 10075",0
"801 WEST END AVENUE New York, NY 10025",0
"128 EAST 92ND   STREET                    New York, NY 10128",0
"160 EAST 93RD   STREET New York, NY 10128",0
"123 W. 93RD ST New York, NY 10025",0
"170 2ND AVE New York, NY 10003",0
"120 WEST 100 STREET New York, NY 10025",0
"755 WEST END AVENUE New York, NY 10025",0
"145 EAST 15TH   STREET                    New York, NY 10003",0
"965 FIFTH AVENUE New York, NY 10075",0
"63 WEST 125 STREET                        New York, NY 10027",0
"62 COOPER SQUARE                          New York, NY 10003",0
"1141 PARK AVENUE                          New York, NY 10128",0
"151 AVENUE B New York, NY 10009",0
"11 EAST 87 STREET New York, NY 10128",0
"16 EAST 12TH   STREET New York, NY 10003",0
"12 EAST 12TH   STREET                     New York, NY 10003",0
"840 WEST END AVENUE                       New York, NY 10025",0
"99 SUFFOLK STREET                         New York, NY 10002",0
"170 FORSYTH STREET                        New York, NY 10002",0
"73 WEST 127 STREET                        New York, NY 10027",0
"523 8 AVENUE                              New York, NY 10018",0
"114 EAST 10TH   STREET                    New York, NY 10003",0
"111 EAST 10TH STREET New York, NY 10003",0
"993 FIFTH AVENUE New York, NY 10028",0
"BOWERY                                    New York, NY 10002",0
"184 THOMPSON STREET                       New York, NY 10012",0
"901 LEXINGTON AVENUE New York, NY 10065",0
"766 MADISON AVENUE New York, NY 10065",0
"172 DELANCEY STREET New York, NY 10002",0
"509 EAST 6TH STREET                       New York, NY 10009",0
"514 MANHATTAN AVENUE                      New York, NY 10027",0
"150 EAST 85TH   STREET New York, NY 10028",0
"170 EAST 78TH ST New York, NY 10075",0
"130 ORCHARD STREET                        New York, NY 10002",0
"542 LA GUARDIA PLACE                      New York, NY 10012",0
"151 EAST 85TH STREET                      New York, NY 10028",0
"94 MADISON STREET                         New York, NY 10002",0
"58 EAST 83RD   STREET                     New York, NY 10028",0
"9 EAST 81ST   STREET                      New York, NY 10028",0
"988 5 AVENUE                              New York, NY 10075",0
"524 EAST 6TH   STREET New York, NY 10009",0
"549 EAST 11TH STREET New York, NY 10009",0
"111 FOURTH AVE New York, NY 10003",0
"134 EAST 71ST STREET                      New York, NY 10021",0
"72 EAST 1ST   STREET                      New York, NY 10003",0
"128 EAST 93RD   STREET                    New York, NY 10128",0
"67 WEST 85TH   STREET                     New York, NY 10024",0
"105 WOOSTER STREET                        New York, NY 10012",0
"1230 3 AVENUE New York, NY 10021",0
"878 WEST END AVENUE New York, NY 10025",0
"1125 FIFTH AVENUE New York, NY 10128",0
"944 COLUMBUS AVENUE New York, NY 10025",0
"100 WEST 93RD ST                          New York, NY 10025",0
"515 E 89TH STREET New York, NY 10128",0
"18 EAST 16TH STREET                       New York, NY 10003",0
"737 PARK AVENUE                           New York, NY 10021",0
"144 STANTON STREET                        New York, NY 10002",0
"55 E 87TH STREET New York, NY 10128",0
"993 LEXINGTON AVENUE                      New York, NY 10021",0
"159 WEST 129 STREET                       New York, NY 10027",0
"52 WEST 28TH STREET New York, NY 10001",0
"1621 2 AVENUE                             New York, NY 10028",0
"16 WEST 86TH   STREET                     New York, NY 10024",0
"55 EAST 65 STREET New York, NY 10065",0
"120 EAST 83RD STREET New York, NY 10028",0
"55 EAST 76TH STREET New York, NY 10021",0
"870 MADISON AVENUE                        New York, NY 10021",0
"110 EAST 16TH   STREET                    New York, NY 10003",0
"180 EAST 79 STREET New York, NY 10075",0
"128 EAST 83RD STREET New York, NY 10028",0
"117 EAST 81ST   STREET                    New York, NY 10028",0
"1071 THIRD AVENUE New York, NY 10065",0
"129 GREENE STREET                         New York, NY 10012",0
"510 EAST 79TH   STREET New York, NY 10075",0
"124 WEST 80TH   STREET                    New York, NY 10024",0
"17 EAST 16TH STREET New York, NY 10003",0
"5 EAST 88TH STREET New York, NY 10128",0
"1762 1 AVENUE New York, NY 10128",0
"900 5 AVENUE New York, NY 10021",0
"61 SULLIVAN STREET                        New York, NY 10012",0
"116 EAST 68TH STREET New York, NY 10065",0
"123 3RD AVENUE                            New York, NY 10003",0
"500B GRAND STREET New York, NY 10002",0
"70 EAST 96TH STREET New York, NY 10128",0
"65 PITT                                   New York, NY 10002",0
"58 EAST FIRST STREET                      New York, NY 10003",0
"104 WEST 87 ST New York, NY 10024",0
"87 EAST SECOND STREET New York, NY 10003",0
"147 WEST 93RD New York, NY 10025",0
"55 GREAT JONES STREET New York, NY 10012",0
"6 WASHINGTON SQUARE N                     New York, NY 10003",0
"6-10 EAST 1ST STREET New York, NY 10003",0
"1115 LEXINGTON AVENUE                     New York, NY 10075",0
"524 9 AVENUE                              New York, NY 10018",0
"114 EAST 61ST   STREET                    New York, NY 10065",0
"183 AVENUE C                              New York, NY 10009",0
"537 EAST 6TH STREET New York, NY 10009",0
"17 WEST 100TH STREET New York, NY 10025",0
"527 EAST 72ND STREET New York, NY 10021",0
"170 EAST 78TH STREET New York, NY 10075",0
"57 EAST 82ND STREET                       New York, NY 10028",0
"ANN STREET                                New York, NY 10038",0
"121 WEST 88TH STREET New York, NY 10024",0
"1080 AMSTERDAM AVENUE                     New York, NY 10025",0
"1269 FIRST AVENUE                         New York, NY 10065",0
"1164 BROADWAY                             New York, NY 10001",0
"104 WEST 123RD STREET                     New York, NY 10027",0
"160 WEST 128 STREET                       New York, NY 10027",0
"1220 LEXINGTON AVENUE New York, NY 10028",0
"114 FULTON STREET                         New York, NY 10038",0
"1025 PARK AVENUE                          New York, NY 10028",0
"535 WEST 110TH New York, NY 10025",0
"59 WEST 88TH STREET New York, NY 10024",0
