,Full Address,LAT_LONG
5594,"171 EAST 84TH ST                          New York, NY 10028",
5595,"18 WEST 87TH   STREET New York, NY 10024",
5596,"166 EAST 92ND   STREET New York, NY 10128",
5597,"176 EAST 64TH STREET                      New York, NY 10065",
5598,"115 NASSAU STREET                         New York, NY 10038",
5599,"155 SECOND AVENUE                         New York, NY 10003",
5600,"51 WEST 88TH STREET                       New York, NY 10024",
5601,"1078 MADISON AVENUE                       New York, NY 10028",
5602,"137 EAST 13TH   STREET                    New York, NY 10003",
5603,"118 2 AVENUE                              New York, NY 10003",
5604,"75 WEST 127 STREET                        New York, NY 10027",
5605,"102 FORSYTH STREET                        New York, NY 10002",
5606,"1204 BROADWAY                             New York, NY 10001",
5607,"530 9 AVENUE                              New York, NY 10018",
5608,"545 WEST 111 STREET                       New York, NY 10025",
5609,"132A EAST 65TH   STREET                   New York, NY 10065",
5610,"61 WEST 128 STREET                        New York, NY 10027",
5611,"59 WEST 128 STREET                        New York, NY 10027",
5612,"478 CENTRAL PARK WEST                     New York, NY 10025",
5613,"115 EAST 61ST   STREET                    New York, NY 10065",
5614,"1057-1059 LEXINGTON AVENUE                New York, NY 10021",
5615,"1140 FIRST AVENUE                         New York, NY 10065",
5616,"81 FULTON STREET                          New York, NY 10038",
5617,"18 WEST 129                               New York, NY 10027",
5618,"81 SPRING STREET                          New York, NY 10012",
5619,"66 EAST 11                                New York, NY 10003",
5620,"787 MADISON AVENUE                        New York, NY 10065",
5621,"5271/2 MANHATTAN AVENUE                   New York, NY 10027",
5622,"473 CENTRAL PARK WEST                     New York, NY 10025",
5623,"16 EAST 12TH   STREET                     New York, NY 10003",
5624,"502 9TH AVENUE                            New York, NY 10018",
5625,"88 BLEECKER  STREET New York, NY 10012",
5626,"150 NASSAU STREET                         New York, NY 10038",
5627,"1355 FIRST AVENUE                         New York, NY 10021",
5628,"18 EAST 69TH STREET                       New York, NY 10021",
5629,"1681 3 AVENUE                             New York, NY 10128",
5630,"1465 THIRD AVENUE                         New York, NY 10028",
5631,"512 EAST 81ST   STREET                    New York, NY 10028",
5632,"160 EAST 3RD   STREET New York, NY 10009",
5633,"1601 3RD AVENUE                           New York, NY 10128",
5634,"48 MARKET STREET                          New York, NY 10002",
5635,"178 EAST 2ND STREET                       New York, NY 10009",
5636,"113 SPRING STREET                         New York, NY 10012",
5637,"120 EAST 87TH STREET                      New York, NY 10128",
5638,"103 WEST 122ND STREET                     New York, NY 10027",
5639,"133 2 AVENUE                              New York, NY 10003",
5640,"121 WEST 131 STREET                       New York, NY 10027",
5641,"1302 BROADWAY                             New York, NY 10001",
5642,"1724 SECOND AVENUE                        New York, NY 10128",
5643,"66 EAST 7TH   STREET                      New York, NY 10003",
5644,"51 CANAL STREET                           New York, NY 10002",
5645,"169 WEST 95TH   STREET New York, NY 10025",
5646,"75 2ND AVENUE                             New York, NY 10003",
5647,"153 WEST 82ND   STREET                    New York, NY 10024",
5648,"511 9 AVENUE                              New York, NY 10018",
5649,"1141 BROADWAY                             New York, NY 10001",
5650,"153 WEST 121ST STREET                     New York, NY 10027",
5651,"1022 LEXINGTON AVENUE                     New York, NY 10021",
5652,"514 CATHEDRAL PARKWAY                     New York, NY 10025",
5653,"1010 PARK AVENUE                          New York, NY 10028",
5654,"114 EAST 13TH   STREET New York, NY 10003",
5655,"49 ORCHARD STREET                         New York, NY 10002",
5656,"150 E 93RD                                New York, NY 10128",
5657,"176 WEST 82ND   STREET                    New York, NY 10024",
5658,"109 DELANCEY STREET                       New York, NY 10002",
5659,"55 WEST 95TH   STREET New York, NY 10025",
5660,"50 EAST 72ND   STREET New York, NY 10021",
5661,"55 EAST 93RD   STREET New York, NY 10128",
5662,"12 EAST 12TH   STREET New York, NY 10003",
5663,"157 EAST 74TH   STREET                    New York, NY 10021",
5664,"110 EAST 87                               New York, NY 10128",
5665,"929 PARK AVENUE                           New York, NY 10028",
5666,"125 EAST 83RD   STREET                    New York, NY 10028",
5667,"527 EAST 12TH   STREET New York, NY 10009",
5668,"108 WEST 130 STREET                       New York, NY 10027",
5669,"496 LAGUARDIA PLACE                       New York, NY 10012",
5670,"110 WEST 90TH                             New York, NY 10024",
5671,"520 W 110TH  STREET                       New York, NY 10025",
5672,"111 WEST 128 STREET                       New York, NY 10027",
5673,"542 EAST 79TH   STREET New York, NY 10075",
5674,"66 IRVING PLACE                           New York, NY 10003",
5675,"1363 1 AVENUE                             New York, NY 10021",
5676,"55 EAST 65TH   STREET New York, NY 10065",
5677,"136 WEST 83RD   STREET                    New York, NY 10024",
5678,"124 WEST 88TH STREET                      New York, NY 10024",
5679,"111 EAST 85TH   STREET                    New York, NY 10028",
5680,"11 EAST BROADWAY                          New York, NY 10038",
5681,"18 ELDRIDGE STREET                        New York, NY 10002",
5682,"N/A EAST 95TH   STREET                    New York, NY 10128",
5683,"1659 2 AVENUE                             New York, NY 10028",
5684,"110 JOHN STREET                           New York, NY 10038",
5685,"187 EAST HOUSTON STREET                   New York, NY 10002",
5686,"114 WEST 29TH   STREET New York, NY 10001",
5687,"11 EAST 68TH STREET                       New York, NY 10065",
5688,"546 EAST 11TH   STREET                    New York, NY 10009",
5689,"114 WEST 27TH   STREET New York, NY 10001",
5690,"510 EAST 79TH   STREET                    New York, NY 10075",
5691,"827 BROADWAY                              New York, NY 10003",
5692,"1171 2 AVENUE                             New York, NY 10065",
5693,"535 EAST 72ND   STREET New York, NY 10021",
5694,"130 WEST 130TH STREET                     New York, NY 10027",
5695,"178 EAST 94TH STREET                      New York, NY 10128",
5696,"58 WEST 127TH STREET                      New York, NY 10027",
5697,"165 WEST 91ST STREET                      New York, NY 10024",
5698,"170 WEST 107 STREET                       New York, NY 10025",
5699,"1143 5 AVENUE                             New York, NY 10128",
5700,"69 CLINTON STREET                         New York, NY 10002",
5701,"1689 3 AVENUE                             New York, NY 10128",
5702,"129 EAST 95TH   STREET New York, NY 10128",
5703,"1424 3RD AVENUE                           New York, NY 10028",
5704,"157 EAST 72ND   STREET New York, NY 10021",
5705,"148 WEST 132 STREET                       New York, NY 10027",
5706,"516 WEST 29TH   STREET New York, NY 10001",
5707,"14 PRINCE STREET                          New York, NY 10012",
5708,"531 MANHATTAN AVE                         New York, NY 10027",
5709,"103 WEST 89TH   STREET New York, NY 10024",
5710,"143 WEST 87TH STREET                      New York, NY 10024",
5711,"1337 THIRD AVENUE                         New York, NY 10075",
5712,"503 EAST 78TH   STREET                    New York, NY 10075",
5713,"1472 YORK AVENUE                          New York, NY 10075",
5714,"51 MONROE STREET                          New York, NY 10002",
5715,"1459 3 AVENUE                             New York, NY 10028",
5716,"157 WEST 91ST   STREET                    New York, NY 10024",
5717,"155 EAST 86TH   STREET New York, NY 10028",
5718,"512 WEST 29TH   STREET New York, NY 10001",
5719,"143 AVENUE B                              New York, NY 10009",
5720,"86 UNIVERSITY PLACE                       New York, NY 10003",
5721,"100 WEST 93RD   STREET                    New York, NY 10025",
5722,"58 EAST 3RD   STREET                      New York, NY 10003",
5723,"NA WEST 31ST   STREET                     New York, NY 10001",
5724,"15 WEST 81ST   STREET New York, NY 10024",
5725,"145 EAST 62ND   STREET                    New York, NY 10065",
5726,"92-94 GREENE STREET                       New York, NY 10012",
5727,"152 EAST 71ST   STREET                    New York, NY 10021",
5728,"570 PARK AVE New York, NY 10065",
5729,"53 WEST 85TH STREET                       New York, NY 10024",
5730,"107 WEST 86TH ST New York, NY 10024",
5731,"155 ATTORNEY STREET                       New York, NY 10002",
5732,"163 WEST 95TH   STREET                    New York, NY 10025",
5733,"146 SUFFOLK STREET                        New York, NY 10002",
5734,"161 EAST 63RD STREET                      New York, NY 10065",
5735,"80 LASALLE ST New York, NY 10027",
5736,"58 EAST 92ND   STREET                     New York, NY 10128",
5737,"1623 THIRD AVE New York, NY 10128",
5738,"506 EAST 84TH   STREET New York, NY 10028",
5739,"131 THOMPSON STREET New York, NY 10012",
5740,"CENTRAL PARK WEST New York, NY 10025",
5741,"180 THOMPSON STREET New York, NY 10012",
5742,"110 RIVERSIDE DR. New York, NY 10024",
5743,"90 RIVERSIDE DRIVE New York, NY 10024",
5744,"124 WEST 93RD STREET New York, NY 10025",
5745,"521 EAST 88TH STREET New York, NY 10128",
5746,"120 EAST 79TH   STREET New York, NY 10075",
5747,"149 WOOSTER STREET New York, NY 10012",
5748,"129 WEST 122 STREET                       New York, NY 10027",
5749,"78 WEST 105TH STREET                      New York, NY 10025",
5750,"533 MANHATTAN AVENUE New York, NY 10027",
5751,"174 EAST 74TH STREET New York, NY 10021",
5752,"70 WEST 36TH STREET New York, NY 10018",
5753,"1597 YORK AVENUE                          New York, NY 10028",
5754,"931 LEXINGTON AVENUE New York, NY 10065",
5755,"738 EAST 6TH STREET New York, NY 10009",
5756,"123 EAST 64TH                             New York, NY 10065",
5757,"65 WEST 92ND   STREET New York, NY 10025",
5758,"81 ST MARKS PLACE                         New York, NY 10003",
5759,"1664 THIRD AVE                            New York, NY 10128",
5760,"177 EAST 77TH STREET                      New York, NY 10075",
5761,"169 AVENUE B                              New York, NY 10002",
