,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,ADDRESS_clean,FullAddress,LAT_LONG
5264,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,20, ,D4,"155 EAST 93RD ST, 5E", ,10128,0,0,0,0,0,1928,2,D4,635000,9/13/17 0:00,155 EAST 93RD ST,"155 EAST 93RD ST New York, NY 10128",0
5265,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,20, ,D4,"155 EAST 93RD, 4F", ,10128,0,0,0,0,0,1928,2,D4,500000,12/21/17 0:00,155 EAST 93RD,"155 EAST 93RD New York, NY 10128",0
5266,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,26, ,D4,"175 EAST 93RD STREET, 2A", ,10128,0,0,0,0,0,1928,2,D4,280000,3/16/17 0:00,175 EAST 93RD STREET,"175 EAST 93RD STREET New York, NY 10128",0
5267,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,26, ,D4,"175 EAST 93RD STREET, 4D", ,10128,0,0,0,0,0,1928,2,D4,330000,6/9/17 0:00,175 EAST 93RD STREET,"175 EAST 93RD STREET New York, NY 10128",0
5268,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,26, ,D4,"175 EAST 93RD STREET, 3B", ,10128,0,0,0,0,0,1928,2,D4,440000,12/6/17 0:00,175 EAST 93RD STREET,"175 EAST 93RD STREET New York, NY 10128",0
5269,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,30, ,D4,"181 EAST 93RD STREET, 1C", ,10128,0,0,0,0,0,1928,2,D4,0,3/22/17 0:00,181 EAST 93RD STREET,"181 EAST 93RD STREET New York, NY 10128",0
5270,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,30, ,D4,"181 EAST 93RD STREET, 6G", ,10128,0,0,0,0,0,1928,2,D4,850000,5/11/17 0:00,181 EAST 93RD STREET,"181 EAST 93RD STREET New York, NY 10128",0
5271,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,30, ,D4,"181 EAST 93RD STREET, 5C", ,10128,0,0,0,0,0,1928,2,D4,499900,12/26/17 0:00,181 EAST 93RD STREET,"181 EAST 93RD STREET New York, NY 10128",0
5272,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,41, ,D4,"170 EAST 94TH STREET, 2A", ,10128,0,0,0,0,0,1928,2,D4,759000,4/28/17 0:00,170 EAST 94TH STREET,"170 EAST 94TH STREET New York, NY 10128","[40.7840222, -73.95102179999999]"
5273,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,41, ,D4,"170 EAST 94TH STREET, 5E", ,10128,0,0,0,0,0,1928,2,D4,565000,9/18/17 0:00,170 EAST 94TH STREET,"170 EAST 94TH STREET New York, NY 10128","[40.7840222, -73.95102179999999]"
5274,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,44, ,D4,"152 EAST 94TH STREET, 9D", ,10128,0,0,0,0,0,1938,2,D4,750000,6/8/17 0:00,152 EAST 94TH STREET,"152 EAST 94TH STREET New York, NY 10128","[40.7842192, -73.951458]"
5275,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,44, ,D4,"152 EAST 94TH   STREET, 7F", ,10128,0,0,0,0,0,1938,2,D4,777500,6/16/17 0:00,152 EAST 94TH   STREET,"152 EAST 94TH   STREET New York, NY 10128",
5276,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,50, ,D4,"1435 LEXINGTON AVENUE, 2F", ,10128,0,0,0,0,0,1925,2,D4,1150000,5/25/17 0:00,1435 LEXINGTON AVENUE,"1435 LEXINGTON AVENUE New York, NY 10128",0
5277,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,50, ,D4,"1435 LEXINGTON AVENUE, 11F", ,10128,0,0,0,0,0,1925,2,D4,1490000,8/16/17 0:00,1435 LEXINGTON AVENUE,"1435 LEXINGTON AVENUE New York, NY 10128",0
5278,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,50, ,D4,"1435 LEXINGTON AVENUE, 2C", ,10128,0,0,0,0,0,1925,2,D4,905000,9/18/17 0:00,1435 LEXINGTON AVENUE,"1435 LEXINGTON AVENUE New York, NY 10128",0
5279,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,59, ,D4,"130 EAST 94TH STREET, 8DE", ,10128,0,0,0,0,0,1923,2,D4,2315000,5/17/17 0:00,130 EAST 94TH STREET,"130 EAST 94TH STREET New York, NY 10128",0
5280,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,59, ,D4,"130 EAST 94TH STREET, 7C", ,10128,0,0,0,0,0,1923,2,D4,639000,7/18/17 0:00,130 EAST 94TH STREET,"130 EAST 94TH STREET New York, NY 10128",0
5281,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,59, ,D4,"130 EAST 94TH STREET, 1E", ,10128,0,0,0,0,0,1923,2,D4,799000,8/31/17 0:00,130 EAST 94TH STREET,"130 EAST 94TH STREET New York, NY 10128",0
5282,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,59, ,D4,"130 EAST 94TH STREET, 9-B", ,10128,0,0,0,0,0,1923,2,D4,1600000,10/26/17 0:00,130 EAST 94TH STREET,"130 EAST 94TH STREET New York, NY 10128",0
5283,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1522,59, ,D4,"130 EAST 94TH STREET, 7D", ,10128,0,0,0,0,0,1923,2,D4,0,1/29/18 0:00,130 EAST 94TH STREET,"130 EAST 94TH STREET New York, NY 10128",0
5284,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1523,1, ,D4,"1199 PARK AVENUE, 17-C", ,10128,0,0,0,0,0,1961,2,D4,725000,5/22/17 0:00,1199 PARK AVENUE,"1199 PARK AVENUE New York, NY 10128","[40.7851736, -73.9527438]"
5285,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1523,1, ,D4,"1199 PARK AVENUE, 6FG", ,10128,0,0,0,0,0,1961,2,D4,3195000,8/10/17 0:00,1199 PARK AVENUE,"1199 PARK AVENUE New York, NY 10128","[40.7851736, -73.9527438]"
5286,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1523,1, ,D4,"1199 PARK AVENUE, 2G", ,10128,0,0,0,0,0,1961,2,D4,780000,8/15/17 0:00,1199 PARK AVENUE,"1199 PARK AVENUE New York, NY 10128","[40.7851736, -73.9527438]"
5287,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1523,1, ,D4,"1199 PARK AVENUE, 9B", ,10128,0,0,0,0,0,1961,2,D4,775000,9/26/17 0:00,1199 PARK AVENUE,"1199 PARK AVENUE New York, NY 10128","[40.7851736, -73.9527438]"
5288,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1523,1, ,D4,"1199 PARK AVENUE, 11G", ,10128,0,0,0,0,0,1961,2,D4,850000,10/16/17 0:00,1199 PARK AVENUE,"1199 PARK AVENUE New York, NY 10128","[40.7851736, -73.9527438]"
5289,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1523,1, ,D4,"1199 PARK AVENUE, 15F", ,10128,0,0,0,0,0,1961,2,D4,1649000,2/26/18 0:00,1199 PARK AVENUE,"1199 PARK AVENUE New York, NY 10128","[40.7851736, -73.9527438]"
5290,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1523,14, ,D4,"139 EAST 94TH STREET, 10CD", ,10128,0,0,0,0,0,1928,2,D4,3450000,10/11/17 0:00,139 EAST 94TH STREET,"139 EAST 94TH STREET New York, NY 10128","[40.7848245, -73.9519795]"
5291,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1523,59, ,D4,"140 EAST 95TH STREET, 4E", ,10128,0,0,0,0,0,1920,2,D4,410000,9/27/17 0:00,140 EAST 95TH STREET,"140 EAST 95TH STREET New York, NY 10128",0
5292,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1524,44, ,D4,"166 EAST 96TH   STREET, 4C/D", ,10128,0,0,0,0,0,1928,2,D4,0,10/11/17 0:00,166 EAST 96TH   STREET,"166 EAST 96TH   STREET New York, NY 10128","(40.785342, -73.9503169215068)"
5293,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,1, ,D4,"201 EAST 79 STREET, 12J", ,10075,0,0,0,0,0,1963,2,D4,792500,4/10/17 0:00,201 EAST 79 STREET,"201 EAST 79 STREET New York, NY 10075",0
5294,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,1, ,D4,"201 EAST 79TH STREET, 5F", ,10075,0,0,0,0,0,1963,2,D4,1575000,6/7/17 0:00,201 EAST 79TH STREET,"201 EAST 79TH STREET New York, NY 10075","[40.7743218, -73.95689329999999]"
5295,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,1, ,D4,"201 EAST 79TH STREET, 15A", ,10075,0,0,0,0,0,1963,2,D4,900000,11/9/17 0:00,201 EAST 79TH STREET,"201 EAST 79TH STREET New York, NY 10075","[40.7743218, -73.95689329999999]"
5296,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,1, ,D4,"201 EAST 79TH STREET, 17A", ,10075,0,0,0,0,0,1963,2,D4,965000,1/8/18 0:00,201 EAST 79TH STREET,"201 EAST 79TH STREET New York, NY 10075","[40.7743218, -73.95689329999999]"
5297,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,1, ,D4,"201 EAST 79TH STREET, 14A", ,10075,0,0,0,0,0,1963,2,D4,1050000,1/12/18 0:00,201 EAST 79TH STREET,"201 EAST 79TH STREET New York, NY 10075","[40.7743218, -73.95689329999999]"
5298,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,1, ,D4,"201 EAST 79TH STREET, 6A", ,10075,0,0,0,0,0,1963,2,D4,1460000,2/21/18 0:00,201 EAST 79TH STREET,"201 EAST 79TH STREET New York, NY 10075","[40.7743218, -73.95689329999999]"
5299,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,9, ,D4,"215 EAST 79TH STREET, 7D", ,10075,0,0,0,0,0,1947,2,D4,0,3/28/17 0:00,215 EAST 79TH STREET,"215 EAST 79TH STREET New York, NY 10075","[40.7741543, -73.95634799999999]"
5300,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,9, ,D4,"215 EAST 79TH STREET, 12A", ,10075,0,0,0,0,0,1947,2,D4,1515000,5/16/17 0:00,215 EAST 79TH STREET,"215 EAST 79TH STREET New York, NY 10075","[40.7741543, -73.95634799999999]"
5301,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,9, ,D4,"215 EAST 79TH STREET, 8D", ,10075,0,0,0,0,0,1947,2,D4,801850,6/19/17 0:00,215 EAST 79TH STREET,"215 EAST 79TH STREET New York, NY 10075","[40.7741543, -73.95634799999999]"
5302,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,9, ,D4,"215 EAST 79TH STREET, 12EF", ,10075,0,0,0,0,0,1947,2,D4,1850000,8/30/17 0:00,215 EAST 79TH STREET,"215 EAST 79TH STREET New York, NY 10075","[40.7741543, -73.95634799999999]"
5303,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,9, ,D4,"215 EAST 79TH STREET, 3DE", ,10075,0,0,0,0,0,1947,2,D4,2000000,8/29/17 0:00,215 EAST 79TH STREET,"215 EAST 79TH STREET New York, NY 10075","[40.7741543, -73.95634799999999]"
5304,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,13, ,D4,"225 EAST 79 STREET, 15C", ,10075,0,0,0,0,0,1930,2,D4,315000,6/15/17 0:00,225 EAST 79 STREET,"225 EAST 79 STREET New York, NY 10075",0
5305,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,13, ,D4,"225 EAST 79TH STREET, 10CDE", ,10075,0,0,0,0,0,1930,2,D4,1530000,8/15/17 0:00,225 EAST 79TH STREET,"225 EAST 79TH STREET New York, NY 10075","[40.7740022, -73.95596309999999]"
5306,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,13, ,D4,"225 EAST 79TH STREET, 13CD", ,10075,0,0,0,0,0,1930,2,D4,1510226,9/5/17 0:00,225 EAST 79TH STREET,"225 EAST 79TH STREET New York, NY 10075","[40.7740022, -73.95596309999999]"
5307,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,13, ,D4,"225 EAST 79TH STREET, 15DE", ,10075,0,0,0,0,0,1930,2,D4,1350000,11/20/17 0:00,225 EAST 79TH STREET,"225 EAST 79TH STREET New York, NY 10075","[40.7740022, -73.95596309999999]"
5308,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,15, ,D4,"229 EAST 79TH STREET, 12E", ,10075,0,0,0,0,0,1930,2,D4,890000,5/9/17 0:00,229 EAST 79TH STREET,"229 EAST 79TH STREET New York, NY 10075","(40.7738995, -73.9557144564653)"
5309,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,15, ,D4,"229 EAST 79TH STREET, 4C", ,10075,0,0,0,0,0,1930,2,D4,985000,5/31/17 0:00,229 EAST 79TH STREET,"229 EAST 79TH STREET New York, NY 10075","(40.7738995, -73.9557144564653)"
5310,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,15, ,D4,"229 EAST 79TH STREET, 8F", ,10075,0,0,0,0,0,1930,2,D4,1125000,12/21/17 0:00,229 EAST 79TH STREET,"229 EAST 79TH STREET New York, NY 10075","(40.7738995, -73.9557144564653)"
5311,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,15, ,D4,"229 EAST 79TH STREET, 15D", ,10075,0,0,0,0,0,1930,2,D4,1425000,2/8/18 0:00,229 EAST 79TH STREET,"229 EAST 79TH STREET New York, NY 10075","(40.7738995, -73.9557144564653)"
5312,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,19, ,D4,"237 EAST 79TH STREET, 2B", ,10075,0,0,0,0,0,1970,2,D4,415000,7/11/17 0:00,237 EAST 79TH STREET,"237 EAST 79TH STREET New York, NY 10075","[40.7738231, -73.9555219]"
5313,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,19, ,D4,"237 EAST 79TH STREET, 4B", ,10075,0,0,0,0,0,1970,2,D4,340000,11/13/17 0:00,237 EAST 79TH STREET,"237 EAST 79TH STREET New York, NY 10075","[40.7738231, -73.9555219]"
5314,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,21, ,D4,"239 EAST 79TH STREET, 5P", ,10075,0,0,0,0,0,1957,2,D4,1525000,3/23/17 0:00,239 EAST 79TH STREET,"239 EAST 79TH STREET New York, NY 10075","[40.7737324, -73.9553281]"
5315,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,21, ,D4,"239 EAST 79TH STREET, 12A", ,10075,0,0,0,0,0,1957,2,D4,1213000,6/26/17 0:00,239 EAST 79TH STREET,"239 EAST 79TH STREET New York, NY 10075","[40.7737324, -73.9553281]"
5316,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,21, ,D4,"239 EAST 79TH STREET, 18C", ,10075,0,0,0,0,0,1957,2,D4,789143,6/29/17 0:00,239 EAST 79TH STREET,"239 EAST 79TH STREET New York, NY 10075","[40.7737324, -73.9553281]"
5317,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,21, ,D4,"239 EAST 79TH STREET, 13H", ,10075,0,0,0,0,0,1957,2,D4,772000,8/21/17 0:00,239 EAST 79TH STREET,"239 EAST 79TH STREET New York, NY 10075","[40.7737324, -73.9553281]"
5318,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,21, ,D4,"239 EAST 79TH STREET, 13M", ,10075,0,0,0,0,0,1957,2,D4,850000,9/12/17 0:00,239 EAST 79TH STREET,"239 EAST 79TH STREET New York, NY 10075","[40.7737324, -73.9553281]"
5319,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,21, ,D4,"239 EAST 79TH STREET, 13P", ,10075,0,0,0,0,0,1957,2,D4,1575000,9/13/17 0:00,239 EAST 79TH STREET,"239 EAST 79TH STREET New York, NY 10075","[40.7737324, -73.9553281]"
5320,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,21, ,D4,"239 EAST 79TH STREET, 3H", ,10075,0,0,0,0,0,1957,2,D4,790000,12/6/17 0:00,239 EAST 79TH STREET,"239 EAST 79TH STREET New York, NY 10075","[40.7737324, -73.9553281]"
5321,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,21, ,D4,"239 EAST 79TH STREET, 8N", ,10075,0,0,0,0,0,1957,2,D4,1265000,1/29/18 0:00,239 EAST 79TH STREET,"239 EAST 79TH STREET New York, NY 10075","[40.7737324, -73.9553281]"
5322,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,21, ,D4,"239 EAST  79TH STREET, 11L", ,10075,0,0,0,0,0,1957,2,D4,1500000,10/25/17 0:00,239 EAST  79TH STREET,"239 EAST  79TH STREET New York, NY 10075",0
5323,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,36, ,D4,"222 EAST 80TH STREET, 3E", ,10075,0,0,0,0,0,1962,2,D4,0,3/10/17 0:00,222 EAST 80TH STREET,"222 EAST 80TH STREET New York, NY 10075","[40.7743341, -73.9558546]"
5324,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,36, ,D4,"222 EAST 80TH STREET, 7H", ,10075,0,0,0,0,0,1962,2,D4,492000,5/11/17 0:00,222 EAST 80TH STREET,"222 EAST 80TH STREET New York, NY 10075","[40.7743341, -73.9558546]"
5325,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,36, ,D4,"222 EAST 80TH STREET, 12H", ,10075,0,0,0,0,0,1962,2,D4,500000,6/16/17 0:00,222 EAST 80TH STREET,"222 EAST 80TH STREET New York, NY 10075","[40.7743341, -73.9558546]"
5326,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1525,36, ,D4,"222 EAST 80TH STREET, 2F", ,10075,0,0,0,0,0,1962,2,D4,1060000,8/14/17 0:00,222 EAST 80TH STREET,"222 EAST 80TH STREET New York, NY 10075","[40.7743341, -73.9558546]"
5327,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1527,35, ,D4,"222 EAST 82ND STREET, 6A", ,10028,0,0,0,0,0,1950,2,D4,0,5/8/17 0:00,222 EAST 82ND STREET,"222 EAST 82ND STREET New York, NY 10028","[40.7755702, -73.9547872]"
5328,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1527,35, ,D4,"222 EAST 82ND STREET, 2D", ,10028,0,0,0,0,0,1950,2,D4,617000,12/14/17 0:00,222 EAST 82ND STREET,"222 EAST 82ND STREET New York, NY 10028","[40.7755702, -73.9547872]"
5329,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1527,35, ,D4,"222 EAST 82ND STREET, 4C", ,10028,0,0,0,0,0,1950,2,D4,1055000,12/29/17 0:00,222 EAST 82ND STREET,"222 EAST 82ND STREET New York, NY 10028","[40.7755702, -73.9547872]"
5330,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1529,1, ,D4,"201 EAST 83RD STREET, 11G", ,10028,0,0,0,0,0,1964,2,D4,0,10/13/17 0:00,201 EAST 83RD STREET,"201 EAST 83RD STREET New York, NY 10028","[40.7768266, -73.9550544]"
5331,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1529,1, ,D4,"201 EAST 83RD, 5C", ,10028,0,0,0,0,0,1964,2,D4,610000,1/12/18 0:00,201 EAST 83RD,"201 EAST 83RD New York, NY 10028","[40.7768266, -73.9550544]"
5332,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1529,45, ,D4,"200 EAST 84TH STREET, 10C", ,10028,0,0,0,0,0,1961,2,D4,1650000,6/29/17 0:00,200 EAST 84TH STREET,"200 EAST 84TH STREET New York, NY 10028","(40.777295, -73.9547074)"
5333,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1529,45, ,D4,"200 EAST 84TH STREET, 8C", ,10028,0,0,0,0,0,1961,2,D4,1650000,8/4/17 0:00,200 EAST 84TH STREET,"200 EAST 84TH STREET New York, NY 10028","(40.777295, -73.9547074)"
5334,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1529,45, ,D4,"200 EAST 84TH STREET, 6A", ,10028,0,0,0,0,0,1961,2,D4,463000,9/12/17 0:00,200 EAST 84TH STREET,"200 EAST 84TH STREET New York, NY 10028","(40.777295, -73.9547074)"
5335,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1529,45, ,D4,"200 EAST 84TH STREET, 9H", ,10028,0,0,0,0,0,1961,2,D4,815000,4/27/17 0:00,200 EAST 84TH STREET,"200 EAST 84TH STREET New York, NY 10028","(40.777295, -73.9547074)"
5336,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1529,45, ,D4,"200 EAST 84TH STREET, 11E", ,10028,0,0,0,0,0,1961,2,D4,525000,8/29/17 0:00,200 EAST 84TH STREET,"200 EAST 84TH STREET New York, NY 10028","(40.777295, -73.9547074)"
5337,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1532,15, ,D4,"231 EAST 86TH STREET, 4C", ,10028,0,0,0,0,0,1983,2,D4,619000,5/24/17 0:00,231 EAST 86TH STREET,"231 EAST 86TH STREET New York, NY 10028","[40.7785762, -73.9524301]"
5338,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1532,15, ,D4,"233 EAST 86TH STREET, 11C", ,10028,0,0,0,0,0,1983,2,D4,1145000,8/31/17 0:00,233 EAST 86TH STREET,"233 EAST 86TH STREET New York, NY 10028",0
5339,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1532,15, ,D4,"233 EAST 86TH STREET, 5C", ,10028,0,0,0,0,0,1983,2,D4,619000,10/20/17 0:00,233 EAST 86TH STREET,"233 EAST 86TH STREET New York, NY 10028",0
5340,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1532,22, ,D4,"250 EAST 87TH STREET, 26G", ,10028,0,0,0,0,0,1970,2,D4,1476000,4/18/17 0:00,250 EAST 87TH STREET,"250 EAST 87TH STREET New York, NY 10028",0
5341,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1532,22, ,D4,"250 EAST 87TH STREET, 29H", ,10028,0,0,0,0,0,1970,2,D4,1205000,5/5/17 0:00,250 EAST 87TH STREET,"250 EAST 87TH STREET New York, NY 10028",0
5342,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1532,22, ,D4,"250 EAST 87TH STREET, 25AJ", ,10028,0,0,0,0,0,1970,2,D4,2325000,6/29/17 0:00,250 EAST 87TH STREET,"250 EAST 87TH STREET New York, NY 10028",0
5343,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1532,22, ,D4,"250 EAST 87TH STREET, 14D", ,10028,0,0,0,0,0,1970,2,D4,725000,8/15/17 0:00,250 EAST 87TH STREET,"250 EAST 87TH STREET New York, NY 10028",0
5344,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1532,22, ,D4,"250 EAST 87TH STREET, 5F", ,10028,0,0,0,0,0,1970,2,D4,600000,8/17/17 0:00,250 EAST 87TH STREET,"250 EAST 87TH STREET New York, NY 10028",0
5345,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1532,22, ,D4,"250 EAST 87TH, 16J", ,10028,0,0,0,0,0,1970,2,D4,675000,7/18/17 0:00,250 EAST 87TH,"250 EAST 87TH New York, NY 10028",0
5346,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1532,22, ,D4,"250 EAST 87TH  STREET, 6F", ,10028,0,0,0,0,0,1970,2,D4,1660000,8/25/17 0:00,250 EAST 87TH  STREET,"250 EAST 87TH  STREET New York, NY 10028","(40.7785428, -73.9516717)"
5347,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1532,31, ,D4,"242 EAST 87TH   STREET, 2J", ,10128,0,0,0,0,0,1915,2,D4,0,5/26/17 0:00,242 EAST 87TH   STREET,"242 EAST 87TH   STREET New York, NY 10128","(40.77864885, -73.9520531959019)"
5348,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1532,39, ,D4,"220 EAST 87, 2H/3H", ,10128,0,0,0,0,0,1960,2,D4,550000,9/22/17 0:00,220 EAST 87,"220 EAST 87 New York, NY 10128","[40.7789089, -73.9527667]"
5349,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1532,39, ,D4,"220 EAST 87TH STREET, 5D", ,10128,0,0,0,0,0,1960,2,D4,329000,11/13/17 0:00,220 EAST 87TH STREET,"220 EAST 87TH STREET New York, NY 10128",0
5350,1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1532,39, ,D4,"220 EAST 87TH STREET, 3A", ,10128,0,0,0,0,0,1960,2,D4,345000,12/18/17 0:00,220 EAST 87TH STREET,"220 EAST 87TH STREET New York, NY 10128",0
