"","sale_id","year","nbhd","block","lot","address","zip","sale_date","price","long","lat"
"5246",49805,"2014","UPPER EAST SIDE (59-79)","1438","514","340 E 64TH STREET","10065","09/08/2014",960000,-73.9610349634745,40.7632920106329
"5247",49807,"2014","UPPER EAST SIDE (59-79)","1438","615","340 EAST 64TH   STREET","10065","01/28/2014",1290000,-73.9610349634745,40.7632920106329
"5248",49808,"2014","UPPER EAST SIDE (59-79)","1438","804","340 EAST 64TH STREET","10065","07/16/2014",1800000,-73.9610349634745,40.7632920106329
"5249",49809,"2014","UPPER EAST SIDE (59-79)","1438","1003","340 EAST 64TH   STREET","10065","03/28/2014",1300000,-73.9610349634745,40.7632920106329
"5250",49810,"2014","UPPER EAST SIDE (59-79)","1438","1102","340 EAST 64TH STREET","10065","12/15/2014",1250000,-73.9610349634745,40.7632920106329
"5251",49811,"2014","UPPER EAST SIDE (59-79)","1438","1112","340 EAST 64TH   STREET","10065","11/20/2014",600000,-73.9610349634745,40.7632920106329
"5252",49812,"2014","UPPER EAST SIDE (59-79)","1438","1202","340 EAST 64TH ST.","10065","04/14/2014",1470000,-73.9610349634745,40.7632920106329
"5253",49813,"2014","UPPER EAST SIDE (59-79)","1438","1204","340 EAST 64TH STREET","10065","01/30/2014",950000,-73.9610349634745,40.7632920106329
"5254",49814,"2014","UPPER EAST SIDE (59-79)","1438","1601","340 EAST 64TH   STREET","10065","08/12/2014",1650000,-73.9610349634745,40.7632920106329
"5255",49815,"2014","UPPER EAST SIDE (59-79)","1438","1707","340 EAST 64TH   STREET","10065","07/24/2014",1610000,-73.9610349634745,40.7632920106329
"5256",49816,"2014","UPPER EAST SIDE (59-79)","1438","1708","340 EAST 64 STREET","10065","10/14/2014",1850000,-73.9610349634745,40.7632920106329
"5257",49817,"2014","UPPER EAST SIDE (59-79)","1438","2701","340 EAST 64TH STREET","10065","08/07/2014",2280000,-73.9610349634745,40.7632920106329
"5258",49818,"2014","UPPER EAST SIDE (59-79)","1438","2902","340 EAST 64TH   STREET","10065","01/21/2014",1610000,-73.9610349634745,40.7632920106329
"5259",49820,"2014","UPPER EAST SIDE (59-79)","1439","1017","304 EAST 65TH   STREET","10065","04/29/2014",790000,-73.9611896716642,40.7641786146681
"5260",49821,"2014","UPPER EAST SIDE (59-79)","1439","1023","304 EAST 65TH   STREET","10065","11/17/2014",2200000,-73.9611896716642,40.7641786146681
"5261",49822,"2014","UPPER EAST SIDE (59-79)","1439","1027","304 EAST 65TH STREET","10065","11/14/2014",1995000,-73.9611896716642,40.7641786146681
"5262",49823,"2014","UPPER EAST SIDE (59-79)","1439","1036","304 EAST 65TH   STREET","10065","10/08/2014",1100000,-73.9611896716642,40.7641786146681
"5263",49824,"2014","UPPER EAST SIDE (59-79)","1439","1054","304 EAST 65TH   STREET","10065","12/18/2014",1750000,-73.9611896716642,40.7641786146681
"5264",49825,"2014","UPPER EAST SIDE (59-79)","1439","1060","304 EAST 65TH   STREET","10065","07/30/2014",885000,-73.9611896716642,40.7641786146681
"5265",49826,"2014","UPPER EAST SIDE (59-79)","1439","1087","304 EAST 65 STREET","10065","08/29/2014",800000,-73.9611896716642,40.7641786146681
"5266",49827,"2014","UPPER EAST SIDE (59-79)","1439","1088","304 EAST 65TH   STREET","10065","01/15/2014",800000,-73.9611896716642,40.7641786146681
"5267",49828,"2014","UPPER EAST SIDE (59-79)","1439","1096","304 EAST 65TH ST","10065","08/18/2014",900000,-73.9611896716642,40.7641786146681
"5268",49829,"2014","UPPER EAST SIDE (59-79)","1439","1123","304 EAST 65TH   STREET","10065","03/25/2014",830000,-73.9611896716642,40.7641786146681
"5269",49830,"2014","UPPER EAST SIDE (59-79)","1441","1066","301 EAST 66TH   STREET","10065","12/16/2014",1450000,-73.9607885771185,40.7648454511964
"5270",49831,"2014","UPPER EAST SIDE (59-79)","1441","1102","301 EAST 66TH   STREET","10065","08/27/2014",1850000,-73.9607885771185,40.7648454511964
"5271",49832,"2014","UPPER EAST SIDE (59-79)","1441","1129","301 EAST 66TH   STREET","10065","02/25/2014",2500000,-73.9607885771185,40.7648454511964
"5272",49833,"2014","UPPER EAST SIDE (59-79)","1441","1138","301 EAST 66TH   STREET","10065","12/10/2014",750000,-73.9607885771185,40.7648454511964
"5273",49834,"2014","UPPER EAST SIDE (59-79)","1446","1015","350 EAST 72ND STREET","10021","05/05/2014",1350000,-73.9571691791063,40.7682888129107
"5274",49835,"2014","UPPER EAST SIDE (59-79)","1446","1116","308 EAST 72ND STREET","10021","10/03/2014",1100000,-73.9578765791899,40.7685882504343
"5275",49836,"2014","UPPER EAST SIDE (59-79)","1446","1136","308 EAST 72ND   STREET","10021","04/24/2014",990000,-73.9578765791899,40.7685882504343
"5276",49838,"2014","UPPER EAST SIDE (59-79)","1446","1153","308 EAST 72ND   STREET","10021","09/04/2014",2700000,-73.9578765791899,40.7685882504343
"5277",49840,"2014","UPPER EAST SIDE (59-79)","1446","1167","308 EAST 72ND   STREET","10021","05/07/2014",2095000,-73.9578765791899,40.7685882504343
"5278",49841,"2014","UPPER EAST SIDE (59-79)","1446","1206","330 EAST 72ND   STREET","10021","01/09/2014",3250000,-73.9575048319431,40.768431663711
"5279",49842,"2014","UPPER EAST SIDE (59-79)","1446","1212","330 EAST 72ND   STREET","10021","10/15/2014",3430000,-73.9575048319431,40.768431663711
"5280",49846,"2014","UPPER EAST SIDE (59-79)","1449","1080","330 EAST 75TH   STREET","10021","10/06/2014",765000,-73.9560847533131,40.7703826414928
"5281",49848,"2014","UPPER EAST SIDE (59-79)","1449","1095","330 EAST 75TH   STREET","10021","05/28/2014",545000,-73.9560847533131,40.7703826414928
"5282",49849,"2014","UPPER EAST SIDE (59-79)","1449","1100","330 EAST 75TH   STREET","10021","01/30/2014",734926,-73.9560847533131,40.7703826414928
"5283",49850,"2014","UPPER EAST SIDE (59-79)","1449","1113","330 EAST 75TH   STREET","10021","01/27/2014",1650000,-73.9560847533131,40.7703826414928
"5284",49851,"2014","UPPER EAST SIDE (59-79)","1449","1173","330 EAST 75TH STREET","10021","04/14/2014",1500000,-73.9560847533131,40.7703826414928
"5285",49854,"2014","UPPER EAST SIDE (59-79)","1451","1044","300 EAST 77TH   STREET","10075","11/10/2014",2600000,-73.955664976095,40.7718646400764
"5286",49855,"2014","UPPER EAST SIDE (59-79)","1451","1046","300 EAST 77TH   STREET","10075","12/09/2014",1665000,-73.955664976095,40.7718646400764
"5287",49857,"2014","UPPER EAST SIDE (59-79)","1451","1075","300 EAST 77TH   STREET","10075","12/05/2014",4000000,-73.955664976095,40.7718646400764
"5288",49858,"2014","UPPER EAST SIDE (59-79)","1451","1080","300 EAST 77TH   STREET","10075","01/21/2014",2700000,-73.955664976095,40.7718646400764
"5289",49859,"2014","UPPER EAST SIDE (59-79)","1452","1009","303 EAST 77TH   STREET","10075","10/10/2014",2280000,-73.9556216519748,40.7718646233982
"5290",49860,"2014","UPPER EAST SIDE (59-79)","1453","1008","300 EAST 79TH STREET","10075","04/16/2014",2150000,-73.9547037305252,40.7731789961653
"5291",49861,"2014","UPPER EAST SIDE (59-79)","1453","1030","300 EAST 79TH   STREET","10075","06/05/2014",3100000,-73.9547037305252,40.7731789961653
"5292",49875,"2014","UPPER EAST SIDE (59-79)","1457","1016","403 EAST 62ND STREET","10065","03/05/2014",575000,-73.9603321748759,40.7613814296411
"5293",49876,"2014","UPPER EAST SIDE (59-79)","1457","1024","403 E. 62ND STREET","10065","07/14/2014",600000,-73.9603321748759,40.7613814296411
"5294",49877,"2014","UPPER EAST SIDE (59-79)","1457","1030","403 EAST 62ND   STREET","10065","08/08/2014",850000,-73.9603321748759,40.7613814296411
"5295",49878,"2014","UPPER EAST SIDE (59-79)","1457","1054","403 EAST 62ND STREET","10065","03/18/2014",610800,-73.9603321748759,40.7613814296411
"5296",49881,"2014","UPPER EAST SIDE (59-79)","1460","1047","404 EAST 66TH STREET","10065","12/09/2014",950000,-73.9583849849416,40.7638153297232
"5297",49885,"2014","UPPER EAST SIDE (59-79)","1460","1107","404 EAST 66TH STREET","10065","03/13/2014",730000,-73.9583849849416,40.7638153297232
"5298",49886,"2014","UPPER EAST SIDE (59-79)","1460","1117","404 EAST 66TH STREET","10065","04/30/2014",717000,-73.9583849849416,40.7638153297232
"5299",49888,"2014","UPPER EAST SIDE (59-79)","1460","1123","404 EAST 66TH   STREET","10065","10/30/2014",725000,-73.9583849849416,40.7638153297232
"5300",49889,"2014","UPPER EAST SIDE (59-79)","1460","1124","404 EAST 66TH   STREET","10065","06/05/2014",575000,-73.9583849849416,40.7638153297232
"5301",49891,"2014","UPPER EAST SIDE (59-79)","1460","1146","404 EAST 66TH   STREET","10065","11/12/2014",350000,-73.9583849849416,40.7638153297232
"5302",49892,"2014","UPPER EAST SIDE (59-79)","1460","1148","404 EAST 66TH STREET","10065","01/28/2014",650000,-73.9583849849416,40.7638153297232
"5303",49894,"2014","UPPER EAST SIDE (59-79)","1461","1008","400 EAST 67TH   STREET","10065","04/10/2014",1868500,-73.9579910930455,40.7644684354475
"5304",49895,"2014","UPPER EAST SIDE (59-79)","1461","1010","400 EAST 67TH   STREET","10065","05/13/2014",2600000,-73.9579910930455,40.7644684354475
"5305",49899,"2014","UPPER EAST SIDE (59-79)","1461","1040","400 EAST 67TH STREET","10065","10/07/2014",2500000,-73.9579910930455,40.7644684354475
"5306",49901,"2014","UPPER EAST SIDE (59-79)","1461","1066","400 EAST 67TH   STREET","10065","06/30/2014",3225000,-73.9579910930455,40.7644684354475
"5307",49902,"2014","UPPER EAST SIDE (59-79)","1461","1071","400 EAST 67TH STREET","10065","01/28/2014",4000000,-73.9579910930455,40.7644684354475
"5308",49903,"2014","UPPER EAST SIDE (59-79)","1461","1074","400 EAST 67TH STREET","10065","07/10/2014",3050000,-73.9579910930455,40.7644684354475
"5309",49904,"2014","UPPER EAST SIDE (59-79)","1461","1075","400 EAST 67TH STREET","10065","07/24/2014",3620000,-73.9579910930455,40.7644684354475
"5310",49905,"2014","UPPER EAST SIDE (59-79)","1461","1095","400 EAST 67TH STREET","10065","10/22/2014",3450000,-73.9579910930455,40.7644684354475
"5311",49906,"2014","UPPER EAST SIDE (59-79)","1461","1106","400 EAST 67TH   STREET","10065","05/13/2014",3150000,-73.9579910930455,40.7644684354475
"5312",49908,"2014","UPPER EAST SIDE (59-79)","1461","1117","400 EAST 67TH STREET","10065","04/22/2014",4840000,-73.9579910930455,40.7644684354475
"5313",49910,"2014","UPPER EAST SIDE (59-79)","1464","1014","400 EAST 70TH   STREET","10021","08/07/2014",610000,-73.9566253121517,40.7663453327715
"5314",49911,"2014","UPPER EAST SIDE (59-79)","1464","1030","400 EAST 70TH   STREET","10021","11/19/2014",650000,-73.9566253121517,40.7663453327715
"5315",49912,"2014","UPPER EAST SIDE (59-79)","1464","1043","400 EAST 70TH STREET","10021","09/08/2014",965000,-73.9566253121517,40.7663453327715
"5316",49913,"2014","UPPER EAST SIDE (59-79)","1464","1056","400 EAST 70TH   STREET","10021","11/18/2014",925000,-73.9566253121517,40.7663453327715
"5317",49914,"2014","UPPER EAST SIDE (59-79)","1464","1086","400 EAST 70TH STREET","10021","03/06/2014",675000,-73.9566253121517,40.7663453327715
"5318",49918,"2014","UPPER EAST SIDE (59-79)","1464","1166","400 EAST 70TH   STREET","10021","10/22/2014",1475000,-73.9566253121517,40.7663453327715
"5319",49919,"2014","UPPER EAST SIDE (59-79)","1464","1170","400 EAST 70TH   STREET","10021","06/10/2014",1625000,-73.9566253121517,40.7663453327715
"5320",49920,"2014","UPPER EAST SIDE (59-79)","1466","1007","422 EAST 72ND   STREET","10021","03/13/2014",1295000,-73.9553140889754,40.7675031124766
"5321",49921,"2014","UPPER EAST SIDE (59-79)","1466","1013","422 EAST 72ND   STREET","10021","01/15/2014",1695000,-73.9553140889754,40.7675031124766
"5322",49923,"2014","UPPER EAST SIDE (59-79)","1466","1052","422 EAST 72ND STREET","10021","11/03/2014",1565000,-73.9553140889754,40.7675031124766
"5323",49924,"2014","UPPER EAST SIDE (59-79)","1466","1090","422 EAST 72ND STREET","10021","10/15/2014",770000,-73.9553140889754,40.7675031124766
"5324",49925,"2014","UPPER EAST SIDE (59-79)","1466","1098","422 EAST 72ND   STREET","10021","09/09/2014",912000,-73.9553140889754,40.7675031124766
"5325",49926,"2014","UPPER EAST SIDE (59-79)","1466","1115","422 EAST 72ND STREET","10021","06/02/2014",3010000,-73.9553140889754,40.7675031124766
"5326",49927,"2014","UPPER EAST SIDE (59-79)","1466","1123","422 EAST 72ND STREET","10021","10/22/2014",1825000,-73.9553140889754,40.7675031124766
"5327",49928,"2014","UPPER EAST SIDE (59-79)","1466","1146","422 EAST 72ND STREET","10021","03/05/2014",2750000,-73.9553140889754,40.7675031124766
"5328",49929,"2014","UPPER EAST SIDE (59-79)","1466","1149","422 EAST 72ND   STREET","10021","06/20/2014",4275000,-73.9553140889754,40.7675031124766
"5329",49932,"2014","UPPER EAST SIDE (59-79)","1466","1181","422 EAST 72ND   STREET","10021","09/26/2014",2900000,-73.9553140889754,40.7675031124766
"5330",49933,"2014","UPPER EAST SIDE (59-79)","1466","1185","422 EAST 72ND   STREET","10021","12/18/2014",1958000,-73.9553140889754,40.7675031124766
"5331",49934,"2014","UPPER EAST SIDE (59-79)","1470","1018","404 EAST 76TH STREET","10021","07/21/2014",826000,-73.9537165371673,40.7702142853936
"5332",49935,"2014","UPPER EAST SIDE (59-79)","1470","1050","404 EAST 76TH   STREET","10021","01/07/2014",739000,-73.9537165371673,40.7702142853936
"5333",49936,"2014","UPPER EAST SIDE (59-79)","1470","1052","404 EAST 76TH STREET","10021","07/16/2014",655000,-73.9537165371673,40.7702142853936
"5334",49937,"2014","UPPER EAST SIDE (59-79)","1470","1055","404 EAST 76TH STREET","10021","11/03/2014",2526000,-73.9537165371673,40.7702142853936
"5335",49939,"2014","UPPER EAST SIDE (59-79)","1470","1060","404 EAST 76TH STREET","10021","12/23/2014",690000,-73.9537165371673,40.7702142853936
"5336",49941,"2014","UPPER EAST SIDE (59-79)","1470","1105","404 EAST 76TH STREET","10021","08/29/2014",870000,-73.9537165371673,40.7702142853936
"5337",49943,"2014","UPPER EAST SIDE (59-79)","1470","1135","404 EAST 76TH STREET","10021","12/17/2014",918000,-73.9537165371673,40.7702142853936
"5338",49944,"2014","UPPER EAST SIDE (59-79)","1470","1136","404 EAST 76TH STREET","10021","12/17/2014",1582000,-73.9537165371673,40.7702142853936
"5339",49945,"2014","UPPER EAST SIDE (59-79)","1470","1163","404 EAST 76TH STREET","10021","07/08/2014",960000,-73.9537165371673,40.7702142853936
"5340",49946,"2014","UPPER EAST SIDE (59-79)","1470","1176","404 EAST 76TH STREET","10021","11/10/2014",1700000,-73.9537165371673,40.7702142853936
"5341",49947,"2014","UPPER EAST SIDE (59-79)","1471","1007","435 EAST 76TH   STREET","10021","04/15/2014",630000,-73.9532220654192,40.7700246986463
"5342",49948,"2014","UPPER EAST SIDE (59-79)","1471","1013","435 EAST 76TH ST.","10021","07/01/2014",700000,-73.9532220654192,40.7700246986463
"5343",49949,"2014","UPPER EAST SIDE (59-79)","1471","1018","435 EAST 76TH   STREET","10021","03/31/2014",655000,-73.9532220654192,40.7700246986463
"5344",49950,"2014","UPPER EAST SIDE (59-79)","1473","1023","404 EAST 79TH STREET","10075","08/25/2014",850000,-73.9522890888246,40.7721652129714
"5345",49953,"2014","UPPER EAST SIDE (59-79)","1473","1078","404 EAST 79TH   STREET","10075","03/12/2014",1800000,-73.9522890888246,40.7721652129714
"5346",49954,"2014","UPPER EAST SIDE (59-79)","1473","1100","404 EAST 79TH STREET","10075","01/09/2014",725000,-73.9522890888246,40.7721652129714
"5347",49959,"2014","UPPER EAST SIDE (59-79)","1473","1201","404 EAST 79TH STREET","10075","07/31/2014",1390000,-73.9522890888246,40.7721652129714
"5348",49960,"2014","UPPER EAST SIDE (59-79)","1473","1312","460 EAST 79TH   STREET","10075","08/26/2014",432048,-73.9513867754358,40.7717860617982
"5349",49961,"2014","UPPER EAST SIDE (59-79)","1473","1325","460 EAST 79TH   STREET","10075","09/30/2014",2038500,-73.9513867754358,40.7717860617982
"5350",49962,"2014","UPPER EAST SIDE (59-79)","1473","1326","460 EAST 79TH   STREET","10075","09/23/2014",433010,-73.9513867754358,40.7717860617982
"5351",49963,"2014","UPPER EAST SIDE (59-79)","1473","1337","460 EAST 79TH   STREET","10075","03/28/2014",1300000,-73.9513867754358,40.7717860617982
"5352",49964,"2014","UPPER EAST SIDE (59-79)","1473","1339","460 EAST 79TH   STREET","10075","12/04/2014",475000,-73.9513867754358,40.7717860617982
"5353",49965,"2014","UPPER EAST SIDE (59-79)","1473","1359","460 EAST 79TH   STREET","10075","08/08/2014",1100000,-73.9513867754358,40.7717860617982
"5354",49967,"2014","UPPER EAST SIDE (59-79)","1473","1383","460 EAST 79TH   STREET","10075","10/22/2014",685000,-73.9513867754358,40.7717860617982
"5355",49968,"2014","UPPER EAST SIDE (59-79)","1473","1388","460 EAST 79TH STREET","10075","09/30/2014",495000,-73.9513867754358,40.7717860617982
"5356",49972,"2014","UPPER EAST SIDE (59-79)","1473","1625","408 EAST 79TH STREET","10075","05/29/2014",2950000,-73.9522241220434,40.7721377386605
"5357",49973,"2014","UPPER EAST SIDE (59-79)","1473","1634","408 EAST 79TH   STREET","10075","12/05/2014",3450000,-73.9522241220434,40.7721377386605
"5358",49974,"2014","UPPER EAST SIDE (59-79)","1473","1637","408 EAST 79TH   STREET","10075","11/03/2014",1838000,-73.9522241220434,40.7721377386605
"5359",49975,"2014","UPPER EAST SIDE (59-79)","1473","1647","408 EAST 79TH   STREET","10075","01/29/2014",2525000,-73.9522241220434,40.7721377386605
"5360",49977,"2014","UPPER EAST SIDE (59-79)","1483","1006","524 EAST 72ND   STREET","10021","06/18/2014",550000,-73.9531450577805,40.7665882519735
"5361",49978,"2014","UPPER EAST SIDE (59-79)","1483","1031","524 EAST 72ND   STREET","10021","07/22/2014",976000,-73.9531450577805,40.7665882519735
"5362",49979,"2014","UPPER EAST SIDE (59-79)","1483","1036","524 EAST 72ND   STREET","10021","05/20/2014",550000,-73.9531450577805,40.7665882519735
"5363",49980,"2014","UPPER EAST SIDE (59-79)","1483","1079","524 EAST 72ND   STREET","10021","02/11/2014",575000,-73.9531450577805,40.7665882519735
"5364",49982,"2014","UPPER EAST SIDE (59-79)","1483","1115","524 EAST 72ND   STREET","10021","04/30/2014",2700000,-73.9531450577805,40.7665882519735
"5365",49984,"2014","UPPER EAST SIDE (59-79)","1484","1044","515 EAST 72ND   STREET","10021","03/28/2014",675000,-73.9532713597147,40.7666596665452
"5366",49985,"2014","UPPER EAST SIDE (59-79)","1484","1057","515 EAST 72ND STREET","10021","03/12/2014",775000,-73.9532713597147,40.7666596665452
"5367",49986,"2014","UPPER EAST SIDE (59-79)","1484","1062","515 EAST 72 STREET","10021","02/26/2014",800000,-73.9532713597147,40.7666596665452
"5368",49988,"2014","UPPER EAST SIDE (59-79)","1484","1102","515 EAST 72ND STREET","10021","10/30/2014",1519000,-73.9532713597147,40.7666596665452
"5369",49989,"2014","UPPER EAST SIDE (59-79)","1484","1123","515 EAST 72ND STREET","10021","08/14/2014",919734,-73.9532713597147,40.7666596665452
"5370",49990,"2014","UPPER EAST SIDE (59-79)","1484","1131","515 EAST 72ND STREET","10021","12/11/2014",1642500,-73.9532713597147,40.7666596665452
"5371",49991,"2014","UPPER EAST SIDE (59-79)","1484","1150","515 EAST 72ND   STREET","10021","09/23/2014",1655000,-73.9532713597147,40.7666596665452
"5372",49992,"2014","UPPER EAST SIDE (59-79)","1484","1195","515 EAST 72ND   STREET","10021","09/18/2014",1750000,-73.9532713597147,40.7666596665452
